row_index,id_student,code_module,code_presentation,actual_at_risk,predicted_at_risk,risk_probability,risk_level,recommendations_json,clicks_week1_28d,clicks_week2_28d,clicks_week3_28d,clicks_week4_28d,weekly_click_slope_28d,active_days_28d,active_days_last7d,days_since_last_activity_28d,assessment_mean_score_28d,assessment_completion_rate_28d,assessments_missed_28d,engagement_direction
4506,567757,BBB,2014B,0,1,0.3951867303733486,High,"[{""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 12 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",15.0,36.0,19.0,0.0,-6.2,7.0,0.0,12.0,80.0,1.0,0.0,Declining
4509,568042,BBB,2014B,1,1,0.7400609088378642,High,"[{""factor"": ""low_early_assessment_score"", ""recommendation"": ""Schedule targeted academic review on the topics covered by the early assessments."", ""reason"": ""Early mean assessment score (40.0) is relatively low.""}, {""factor"": ""previous_attempts"", ""recommendation"": ""Consider additional tutoring or structured academic support based on prior attempt history."", ""reason"": ""The student has 1 previous attempt(s).""}]",23.0,1.0,10.0,24.0,1.2,6.0,2.0,2.0,40.0,1.0,0.0,Improving
4520,570031,BBB,2014B,0,0,0.2316459366737525,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",70.0,105.0,9.0,22.0,-24.0,14.0,2.0,2.0,86.0,1.0,0.0,Declining
4522,570186,BBB,2014B,1,1,0.3734297356341199,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",1.0,18.0,56.0,320.0,99.5,15.0,7.0,0.0,75.0,1.0,0.0,Improving
4530,571897,BBB,2014B,0,1,0.3488578352532561,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",13.0,66.0,18.0,48.0,5.7,11.0,4.0,0.0,75.0,1.0,0.0,Improving
4542,574057,BBB,2014B,1,1,0.9540978721499463,High,"[{""factor"": ""missed_assessments"", ""recommendation"": ""Review missed or overdue assessments and agree on a catch-up plan."", ""reason"": ""1 assessment(s) due in the observation window were not completed.""}, {""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 29 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,,0.0,1.0,Stable
4543,574569,BBB,2014B,0,1,0.4175825130672522,High,"[{""factor"": ""low_early_assessment_score"", ""recommendation"": ""Schedule targeted academic review on the topics covered by the early assessments."", ""reason"": ""Early mean assessment score (62.0) is relatively low.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",3.0,0.0,3.0,2.0,0.0,4.0,1.0,1.0,62.0,1.0,0.0,Stable
4546,575251,BBB,2014B,1,1,0.8278404001572984,High,"[{""factor"": ""low_early_assessment_score"", ""recommendation"": ""Schedule targeted academic review on the topics covered by the early assessments."", ""reason"": ""Early mean assessment score (57.0) is relatively low.""}, {""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 11 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",18.0,4.0,1.0,0.0,-5.7,4.0,0.0,11.0,57.0,1.0,0.0,Declining
4547,575602,BBB,2014B,0,1,0.3804230298947523,High,"[{""factor"": ""low_early_assessment_score"", ""recommendation"": ""Schedule targeted academic review on the topics covered by the early assessments."", ""reason"": ""Early mean assessment score (56.0) is relatively low.""}]",0.0,54.0,0.0,28.0,3.0,7.0,5.0,2.0,56.0,1.0,0.0,Improving
4548,575680,BBB,2014B,0,1,0.3544641948630506,High,"[{""factor"": ""previous_attempts"", ""recommendation"": ""Consider additional tutoring or structured academic support based on prior attempt history."", ""reason"": ""The student has 1 previous attempt(s).""}]",25.0,11.0,38.0,13.0,-0.9,12.0,3.0,2.0,75.0,1.0,0.0,Declining
4549,575990,BBB,2014B,1,1,0.798438389989272,High,"[{""factor"": ""low_early_assessment_score"", ""recommendation"": ""Schedule targeted academic review on the topics covered by the early assessments."", ""reason"": ""Early mean assessment score (46.0) is relatively low.""}, {""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 16 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",0.0,12.0,0.0,0.0,-1.2,2.0,0.0,16.0,46.0,1.0,0.0,Declining
4552,577170,BBB,2014B,1,1,0.9485823514800052,High,"[{""factor"": ""missed_assessments"", ""recommendation"": ""Review missed or overdue assessments and agree on a catch-up plan."", ""reason"": ""1 assessment(s) due in the observation window were not completed.""}, {""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 29 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}, {""factor"": ""previous_attempts"", ""recommendation"": ""Consider additional tutoring or structured academic support based on prior attempt history."", ""reason"": ""The student has 1 previous attempt(s).""}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,,0.0,1.0,Stable
4554,577527,BBB,2014B,0,1,0.4212005889775225,High,"[{""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}, {""factor"": ""previous_attempts"", ""recommendation"": ""Consider additional tutoring or structured academic support based on prior attempt history."", ""reason"": ""The student has 1 previous attempt(s).""}]",0.0,0.0,47.0,24.0,11.9,2.0,1.0,0.0,80.0,1.0,0.0,Improving
4556,577905,BBB,2014B,1,1,0.8081380491976065,High,"[{""factor"": ""low_early_assessment_score"", ""recommendation"": ""Schedule targeted academic review on the topics covered by the early assessments."", ""reason"": ""Early mean assessment score (51.0) is relatively low.""}, {""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 7 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}, {""factor"": ""previous_attempts"", ""recommendation"": ""Consider additional tutoring or structured academic support based on prior attempt history."", ""reason"": ""The student has 1 previous attempt(s).""}]",0.0,0.0,1.0,2.0,0.7,2.0,0.0,7.0,51.0,1.0,0.0,Improving
4562,579720,BBB,2014B,1,0,0.2594571549743814,Medium,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",0.0,2.0,70.0,75.0,29.3,8.0,4.0,0.0,77.0,1.0,0.0,Improving
4564,581222,BBB,2014B,0,1,0.4481947400647731,High,"[{""factor"": ""low_early_assessment_score"", ""recommendation"": ""Schedule targeted academic review on the topics covered by the early assessments."", ""reason"": ""Early mean assessment score (55.0) is relatively low.""}]",23.0,32.0,5.0,82.0,15.0,13.0,3.0,1.0,55.0,1.0,0.0,Improving
4574,585547,BBB,2014B,0,0,0.310110132818011,Medium,"[{""factor"": ""low_early_assessment_score"", ""recommendation"": ""Schedule targeted academic review on the topics covered by the early assessments."", ""reason"": ""Early mean assessment score (64.0) is relatively low.""}, {""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",139.0,75.0,6.0,27.0,-40.5,12.0,2.0,4.0,64.0,1.0,0.0,Declining
4576,586086,BBB,2014B,0,0,0.1979274907873794,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",252.0,146.0,17.0,98.0,-59.1,20.0,6.0,1.0,75.0,1.0,0.0,Declining
4581,587524,BBB,2014B,0,0,0.1428752719511549,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",71.0,181.0,176.0,158.0,25.6,22.0,6.0,1.0,72.0,1.0,0.0,Improving
4582,587538,BBB,2014B,0,0,0.2378713848382014,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",0.0,21.0,5.0,5.0,-0.1,5.0,2.0,3.0,91.0,1.0,0.0,Declining
4587,588484,BBB,2014B,0,1,0.5406954349857689,High,"[{""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 14 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",0.0,0.0,12.0,0.0,1.2,1.0,0.0,14.0,71.0,1.0,0.0,Improving
4588,588495,BBB,2014B,1,1,0.9208799954756228,High,"[{""factor"": ""missed_assessments"", ""recommendation"": ""Review missed or overdue assessments and agree on a catch-up plan."", ""reason"": ""1 assessment(s) due in the observation window were not completed.""}, {""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 24 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",4.0,0.0,0.0,0.0,-1.2,2.0,0.0,24.0,,0.0,1.0,Declining
4592,589444,BBB,2014B,0,0,0.1616425680404617,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",36.0,92.0,1.0,6.0,-18.1,7.0,2.0,1.0,86.0,1.0,0.0,Declining
4595,590408,BBB,2014B,1,1,0.3706193308485726,High,"[{""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",88.0,24.0,38.0,9.0,-22.3,16.0,2.0,2.0,70.0,1.0,0.0,Declining
4597,590812,BBB,2014B,1,1,0.8440783032640452,High,"[{""factor"": ""low_early_assessment_score"", ""recommendation"": ""Schedule targeted academic review on the topics covered by the early assessments."", ""reason"": ""Early mean assessment score (55.0) is relatively low.""}, {""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 16 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}, {""factor"": ""previous_attempts"", ""recommendation"": ""Consider additional tutoring or structured academic support based on prior attempt history."", ""reason"": ""The student has 1 previous attempt(s).""}]",2.0,14.0,0.0,0.0,-2.0,4.0,0.0,16.0,55.0,1.0,0.0,Declining
